TIMESTAMP,LE_F_MDS,LE_F_MDS_QC,SW_IN_F,SW_IN_F_QC,TA_F,TA_F_QC,WS_F,WS_F_QC,VPD_F,VPD_F_QC,P_F,P_F_QC,PA_F,PA_F_QC,SITE_ID,IGBP,LATITUDE,LONGITUDE,SITE_AGE
19960716,9.86197,1,177.636,1,11.24,1,3.836,0.958333,3.365,1,0,1,98.239,0,DE-Tha,ENF,50.96256,13.56515,118
19960717,15.32,1,282.128,1,12.839,1,3.14,1,3.92,1,0,1,98.128,0,DE-Tha,ENF,50.96256,13.56515,118
19960718,4.56013,1,87.758,1,10.501,1,3.574,0.958333,2.386,1,1.7,1,97.786,0,DE-Tha,ENF,50.96256,13.56515,118
19960719,20.6281,1,255.473,1,11.469,1,3.021,1,3.481,1,0.3,1,98.194,0,DE-Tha,ENF,50.96256,13.56515,118
19960720,26.551,1,302.093,1,13.205,1,1.673,1,5.627,1,0,1,98.364,0,DE-Tha,ENF,50.96256,13.56515,118
19960721,41.6187,1,313.24,1,15.619,1,1.781,1,8.405,1,0,1,98.336,0,DE-Tha,ENF,50.96256,13.56515,118
19960722,40.0219,1,319.643,1,17.768,1,2.262,0.854167,10.222,1,0,1,98.213,0,DE-Tha,ENF,50.96256,13.56515,118
19960723,34.412,1,313.052,1,19.552,1,4.222,0.979167,11.881,1,0,1,97.545,0,DE-Tha,ENF,50.96256,13.56515,118
19960724,18.2737,1,202.907,1,16.041,1,3.784,0.958333,3.81,1,22.6,1,96.655,0,DE-Tha,ENF,50.96256,13.56515,118
19960725,8.16608,1,90.861,1,13.084,1,3.692,1,1.87,1,3.4,1,97.025,0,DE-Tha,ENF,50.96256,13.56515,118
19960726,11.3506,1,76.889,1,12.883,1,3.109,0.958333,0.811,1,5.6,1,97.729,0,DE-Tha,ENF,50.96256,13.56515,118
19960727,31.0397,1,274.429,1,17.887,1,2.386,0.979167,6.465,1,0.1,1,97.657,0,DE-Tha,ENF,50.96256,13.56515,118
19960728,27.9057,1,221.703,1,19.187,1,2.08,0.979167,6.614,1,0,1,97.505,0,DE-Tha,ENF,50.96256,13.56515,118
19960729,18.2777,1,144.443,1,17.922,1,2.079,0.958333,3.67,1,0.8,1,97.362,0,DE-Tha,ENF,50.96256,13.56515,118
19960730,14.3541,1,138.949,1,16.444,1,3.287,0.979167,3.519,1,3.7,1,97.092,0,DE-Tha,ENF,50.96256,13.56515,118
19960731,15.4765,1,193.592,1,17.666,1,3.344,1,5.173,1,0,1,97.367,0,DE-Tha,ENF,50.96256,13.56515,118
19960801,32.8084,1,238.656,1,21.065,1,2.272,0.958333,9.166,1,0,1,97.425,0,DE-Tha,ENF,50.96256,13.56515,118
19960802,23.4192,1,199.462,0.6875,17.732,0.666667,2.24,0.958333,6.462,0.666667,0,1,97.698,0,DE-Tha,ENF,50.96256,13.56515,118
19960803,21.017,0.5,174.63,0.541667,15.865,0.520833,2.272,0,5.992,0.520833,0,1,98.07,0,DE-Tha,ENF,50.96256,13.56515,118
19960804,18.2324,0.5,180.675,0.541667,15.027,0.520833,1.819,0,6.615,0.520833,0,1,98.186,0,DE-Tha,ENF,50.96256,13.56515,118
19960805,17.8221,1,205.71,0.8125,14.542,0.8125,2.649,0.666667,5.727,0.8125,0,1,97.862,0,DE-Tha,ENF,50.96256,13.56515,118
19960806,21.3502,1,188.005,1,14.371,1,2.221,0.958333,5.412,1,0,1,97.612,0,DE-Tha,ENF,50.96256,13.56515,118
19960807,20.5885,1,198.325,1,16.928,1,2.31,0.958333,6.765,1,0,1,97.587,0,DE-Tha,ENF,50.96256,13.56515,118
19960808,11.977,0.979167,93.103,1,17.389,1,1.376,0.0416667,5.106,1,0.9,1,97.512,0,DE-Tha,ENF,50.96256,13.56515,118
19960809,25.0182,1,249.359,0.9375,19.431,1,2.569,0.958333,9.322,1,0,1,97.608,0,DE-Tha,ENF,50.96256,13.56515,118
19960810,26.5882,1,266.265,0.875,19.587,1,2.879,0.979167,11.228,1,0,1,97.326,0,DE-Tha,ENF,50.96256,13.56515,118
19960811,15.0085,1,142.778,1,17.084,1,2.585,1,4.329,1,16.4,1,96.824,0,DE-Tha,ENF,50.96256,13.56515,118
19960812,9.98299,1,90.159,1,16.119,1,3.119,0.916667,3.375,1,0.7,1,96.713,0,DE-Tha,ENF,50.96256,13.56515,118
19960813,15.3801,1,168.972,1,14.253,1,3.081,1,3.279,1,6.3,1,96.878,0,DE-Tha,ENF,50.96256,13.56515,118
19960814,12.0282,1,98.768,1,14.095,1,2.792,0.979167,2.507,1,1.9,1,96.964,0,DE-Tha,ENF,50.96256,13.56515,118
19960815,12.5011,1,167.056,1,14.941,1,2.895,0.916667,2.726,1,7.3,1,97.238,0,DE-Tha,ENF,50.96256,13.56515,118
19960816,6.32531,0.979167,65.004,1,14.595,1,3.484,0.9375,0.892,1,26.3,1,97.489,0,DE-Tha,ENF,50.96256,13.56515,118
19960817,5.75808,1,67.589,1,14.244,1,2.571,1,1.229,1,0.5,1,97.867,0,DE-Tha,ENF,50.96256,13.56515,118
19960818,23.0299,0.958333,216.62,1,17.588,1,1.912,0.979167,4.685,1,0,1,98.069,0,DE-Tha,ENF,50.96256,13.56515,118
19960819,28.9728,0.791667,252.632,1,20.681,1,2.696,0.958333,11.47,1,0,1,97.95,0,DE-Tha,ENF,50.96256,13.56515,118
19960820,31.8544,0.8125,267.835,1,21.539,1,3.319,1,14.761,1,0,1,97.639,0,DE-Tha,ENF,50.96256,13.56515,118
19960821,29.0656,0.75,255.97,1,21.493,1,2.936,0.979167,14.09,1,0,1,97.261,0,DE-Tha,ENF,50.96256,13.56515,118
19960822,26.2267,0.770833,195.035,1,20.923,1,1.707,0.9375,11.642,1,0.7,1,97.014,0,DE-Tha,ENF,50.96256,13.56515,118
19960823,34.0554,0.791667,251.821,1,20.649,1,2.335,0.75,11.314,1,0,1,97.069,0,DE-Tha,ENF,50.96256,13.56515,118
19960824,12.7706,1,111.583,1,18.276,1,2.798,0.979167,5.646,1,24.5,1,96.957,0,DE-Tha,ENF,50.96256,13.56515,118
19960825,13.692,1,137.186,1,15.625,1,3.259,0.979167,4.362,1,12.6,1,97.166,0,DE-Tha,ENF,50.96256,13.56515,118
19960826,32.8065,1,191.825,1,16.261,1,2.217,0.5625,5.931,1,1.7,1,97.36,0,DE-Tha,ENF,50.96256,13.56515,118
19960827,23.7514,1,113.24,1,15.978,1,2.287,0.979167,4.402,1,0.6,1,97.456,0,DE-Tha,ENF,50.96256,13.56515,118
19960828,15.5055,1,56.639,1,14.264,1,2.719,0.979167,2.161,1,1.9,1,96.939,0,DE-Tha,ENF,50.96256,13.56515,118
19960829,64.6389,1,237.4,1,14.828,1,4.404,0.979167,6.77,1,0.1,1,97.19,0,DE-Tha,ENF,50.96256,13.56515,118
19960830,51.8694,1,189.533,1,14.717,1,4.171,0.979167,6.631,1,0,1,97.367,0,DE-Tha,ENF,50.96256,13.56515,118
19960831,39.8947,1,168.051,1,13.589,1,3.277,0.979167,4.284,1,0,1,97.726,0,DE-Tha,ENF,50.96256,13.56515,118
19960901,26.2802,1,112.078,1,11.868,1,2.741,0.979167,3.446,1,0,1,98.092,0,DE-Tha,ENF,50.96256,13.56515,118
19960902,23.3285,0.791667,115.25,0.75,12.097,0.729167,3.072,0.5625,3.913,0.729167,0,1,98.167,0,DE-Tha,ENF,50.96256,13.56515,118
19960903,37.6152,1,183.516,1,14.398,1,2.708,0.979167,4.461,1,0,1,97.956,0,DE-Tha,ENF,50.96256,13.56515,118
19960904,32.5884,1,125.984,1,14.045,1,2.392,0.604167,3.458,1,0,1,97.642,0,DE-Tha,ENF,50.96256,13.56515,118
19960905,25.2317,1,125.427,1,10.448,1,3.436,0.979167,2.489,1,4.2,1,97.365,0,DE-Tha,ENF,50.96256,13.56515,118
19960906,19.4031,1,80.555,1,7.004,1,3.633,1,1.083,1,17.1,1,97.204,0,DE-Tha,ENF,50.96256,13.56515,118
19960907,18.8525,0.958333,95.79,1,8.959,1,5.028,0.9375,2.379,1,6.7,1,97.443,0,DE-Tha,ENF,50.96256,13.56515,118
19960908,21.7923,0.8125,106.557,1,9.162,1,3.196,1,2.418,1,1.5,1,97.646,0,DE-Tha,ENF,50.96256,13.56515,118
19960909,16.3017,0.625,88.64,1,8.955,1,2.608,0.479167,2.018,1,9.1,1,97.561,0,DE-Tha,ENF,50.96256,13.56515,118
19960910,13.2982,0.75,72.751,1,8.682,1,3.139,0,1.441,1,2.3,1,97.162,0,DE-Tha,ENF,50.96256,13.56515,118
19960911,16.9413,0.145833,105.695,1,9.4,1,3.245,0,2.072,1,1,1,96.977,0,DE-Tha,ENF,50.96256,13.56515,118
19960912,21.0066,0,98.82,1,9.204,1,3.851,0,2.518,1,3.5,1,96.059,0,DE-Tha,ENF,50.96256,13.56515,118
19960913,3.90367,0,49.48,1,6.298,1,2.352,0,0.9,1,1.6,1,95.813,0,DE-Tha,ENF,50.96256,13.56515,118
19960914,16.9657,0,87.336,1,8.311,1,3.357,0,1.617,1,7.6,1,96.96,0,DE-Tha,ENF,50.96256,13.56515,118
19960915,4.38131,0,47.092,1,7.917,1,2.895,0,1.02,1,5.1,1,97.615,0,DE-Tha,ENF,50.96256,13.56515,118
19960916,24.8969,0,117.337,1,8.315,1,3.038,0,2.393,1,0.1,1,97.833,0,DE-Tha,ENF,50.96256,13.56515,118
19960917,3.56914,0,43.784,1,6.725,1,2.314,0,1.201,1,0.9,1,97.645,0,DE-Tha,ENF,50.96256,13.56515,118
19960918,7.97899,0,55.499,1,7.366,1,3.955,0.458333,1.35,1,0.1,1,97.704,0,DE-Tha,ENF,50.96256,13.56515,118
19960919,32.5351,0,202.486,1,8.742,1,4.252,1,2.963,1,0,1,97.424,0,DE-Tha,ENF,50.96256,13.56515,118
19960920,28.2039,0,153.067,1,7.338,1,3.14,1,1.826,1,0,1,96.935,0,DE-Tha,ENF,50.96256,13.56515,118
19960921,2.2487,0,14.349,1,6.248,1,2.333,1,0.479,1,2.7,1,96.702,0,DE-Tha,ENF,50.96256,13.56515,118
19960922,1.79135,0.895833,32.611,1,6.929,1,2.605,0.979167,0.669,1,0.1,1,96.751,0,DE-Tha,ENF,50.96256,13.56515,118
19960923,0.765739,0.979167,25.799,1,6.738,1,3.05,0.729167,0.746,1,0.1,1,96.596,0,DE-Tha,ENF,50.96256,13.56515,118
19960924,1.07093,0.75,24.207,1,6.096,1,2.494,1,0.496,1,6.7,1,96.634,0,DE-Tha,ENF,50.96256,13.56515,118
19960925,7.38502,0.958333,31.462,1,7.718,1,2.173,1,1.184,1,5.4,1,96.841,0,DE-Tha,ENF,50.96256,13.56515,118
19960926,16.2518,0.979167,42.711,1,9.181,0.979167,1.934,0.958333,2.019,0.979167,0.9,1,97.411,0,DE-Tha,ENF,50.96256,13.56515,118
19960927,36.1385,1,124.253,1,11.159,1,3.55,0.9375,3.199,1,1.1,1,97.218,0,DE-Tha,ENF,50.96256,13.56515,118
19960928,25.0671,1,82.996,1,11.01,1,3.092,0.979167,2.021,1,0.1,1,97.749,0,DE-Tha,ENF,50.96256,13.56515,118
19960929,25.0046,1,55.621,1,10.569,1,4.681,1,2.82,1,3.5,1,97.916,0,DE-Tha,ENF,50.96256,13.56515,118
19960930,53.3039,1,152.847,1,15.825,1,4.538,0.9375,5.595,1,0,1,97.186,0,DE-Tha,ENF,50.96256,13.56515,118
19961001,49.3851,0.979167,125.688,1,16.512,1,4.06,0.875,7.611,1,1.2,1,96.282,0,DE-Tha,ENF,50.96256,13.56515,118
19961002,16.4422,1,63.614,1,8.565,1,4.007,0.979167,1.661,1,2.7,1,96.965,0,DE-Tha,ENF,50.96256,13.56515,118
19961003,18.9289,1,144.753,1,8.386,1,3.297,0.979167,2.883,1,0,1,98.095,0,DE-Tha,ENF,50.96256,13.56515,118
19961004,33.146,1,74.968,1,10.521,1,4.259,0.979167,4.771,1,0.4,1,97.59,0,DE-Tha,ENF,50.96256,13.56515,118
19961005,9.67117,1,40.062,1,9.372,1,1.687,0.979167,1.621,1,4.8,1,97.198,0,DE-Tha,ENF,50.96256,13.56515,118
19961006,0.696042,1,24.965,1,7.765,1,1.625,1,0.891,1,0.8,1,97.779,0,DE-Tha,ENF,50.96256,13.56515,118
19961007,19.8346,1,69.8,1,10.271,1,1.948,0.958333,1.662,1,0.2,1,98.001,0,DE-Tha,ENF,50.96256,13.56515,118
19961008,22.9768,0.979167,78.463,1,11.762,1,1.852,1,1.652,1,0.1,1,97.629,0,DE-Tha,ENF,50.96256,13.56515,118
19961009,7.35604,1,26.074,1,10.81,1,1.843,0.958333,0.94,1,0,1,97.509,0,DE-Tha,ENF,50.96256,13.56515,118
19961010,-1.31204,1,16.189,1,8.835,1,1.874,0.979167,0.523,1,2.4,1,97.948,0,DE-Tha,ENF,50.96256,13.56515,118
19961011,30.7792,1,100.406,1,9.197,1,2.341,0.958333,2.148,1,0,1,98.143,0,DE-Tha,ENF,50.96256,13.56515,118
19961012,36.2464,1,134.054,1,10.374,1,3.718,0.979167,4.149,1,0,1,97.588,0,DE-Tha,ENF,50.96256,13.56515,118
19961013,36.9066,0.979167,133.257,1,12.365,1,3.491,0.979167,4.674,1,0,1,97.451,0,DE-Tha,ENF,50.96256,13.56515,118
19961014,35.9117,1,132.853,1,11.527,1,3.348,0.958333,3.993,1,0,1,97.164,0,DE-Tha,ENF,50.96256,13.56515,118
19961015,31.9721,1,114.586,1,11.355,1,2.31,0.604167,3.268,1,0,1,96.725,0,DE-Tha,ENF,50.96256,13.56515,118
19961016,21.9477,0.979167,74.313,1,11.697,1,1.896,0,1.902,1,16.6,1,96.257,0,DE-Tha,ENF,50.96256,13.56515,118
19961017,4.39442,1,11.185,1,8.616,1,1.977,0.645833,0.531,1,5,1,96.55,0,DE-Tha,ENF,50.96256,13.56515,118
19961018,16.3293,1,30.272,1,8.254,1,1.907,0.958333,0.788,1,3.5,1,97.085,0,DE-Tha,ENF,50.96256,13.56515,118
19961019,19.0026,1,45.935,1,7.778,1,3.307,0.9375,1.57,1,1.5,1,97.192,0,DE-Tha,ENF,50.96256,13.56515,118
19961020,19.8083,1,75.314,1,7.785,1,2.879,0.979167,1.457,1,0.3,1,97.549,0,DE-Tha,ENF,50.96256,13.56515,118
19961021,8.12129,1,25.99,1,8.912,1,2.448,0.979167,1.074,1,10,1,97.144,0,DE-Tha,ENF,50.96256,13.56515,118
19961022,22.7614,1,24.978,1,7.478,1,4.961,0.8125,1.181,1,1.9,1,97.832,0,DE-Tha,ENF,50.96256,13.56515,118
19961023,9.31202,1,77.714,1,6.245,1,2.11,0.979167,1.095,1,0.1,1,98.503,0,DE-Tha,ENF,50.96256,13.56515,118
19961024,23.9067,1,72.311,1,5.602,1,2.833,1,2.328,1,0.1,1,98.611,0,DE-Tha,ENF,50.96256,13.56515,118
19961025,18.8278,1,117.739,1,5.237,1,3.034,0.958333,2.817,1,0,1,98.348,0,DE-Tha,ENF,50.96256,13.56515,118
19961026,26.4802,1,77.729,1,7.333,1,3.635,0.979167,3.474,1,0.1,1,98.221,0,DE-Tha,ENF,50.96256,13.56515,118
19961027,23.527,1,71.025,1,9.24,1,3.96,0.979167,2.717,1,2.1,1,97.888,0,DE-Tha,ENF,50.96256,13.56515,118
19961028,35.0596,1,55.924,1,11.889,1,5.106,0.979167,3.418,1,0.1,1,96.7,0,DE-Tha,ENF,50.96256,13.56515,118
19961029,45.4263,1,66.978,1,10.736,1,6.389,0.958333,3.782,1,2.1,1,95.879,0,DE-Tha,ENF,50.96256,13.56515,118
19961030,24.1903,1,41.469,1,5.702,1,5.92,0.958333,2.018,1,1.8,1,97.303,0,DE-Tha,ENF,50.96256,13.56515,118
19961031,25.884,1,25.024,1,5.764,1,4.156,0.979167,1.095,1,0.3,1,97.823,0,DE-Tha,ENF,50.96256,13.56515,118
19961101,13.4275,1,12.69,1,8.143,1,4.248,0.979167,0.84,1,5.265,0,97.353,0,DE-Tha,ENF,50.96256,13.56515,118
19961102,21.846,1,54.336,1,9.527,1,5.198,0.979167,1.369,1,0.29,0,97.939,0,DE-Tha,ENF,50.96256,13.56515,118
19961103,29.8851,1,44.812,1,11.848,1,4.314,0.979167,0.655,1,0.507,0,97.714,0,DE-Tha,ENF,50.96256,13.56515,118
19961104,27.528,1,50.839,1,11.587,1,4.842,0.979167,0.777,1,0,0,97.183,0,DE-Tha,ENF,50.96256,13.56515,118
19961105,32.7741,1,60.117,1,11.149,1,5.37,0.979167,0.556,1,0,0,96.572,0,DE-Tha,ENF,50.96256,13.56515,118
19961106,22.1785,1,53.99,1,8.7,1,6.516,0.979167,0.594,1,0,0,96.901,0,DE-Tha,ENF,50.96256,13.56515,118
19961107,21.9168,1,52.162,1,9.235,1,4.921,0.895833,1.29,1,5.655,0,96.523,0,DE-Tha,ENF,50.96256,13.56515,118
19961108,15.96,1,29.244,1,8.078,1,3.284,0.979167,1.315,1,5.702,0,97.631,0,DE-Tha,ENF,50.96256,13.56515,118
19961109,19.9913,1,42.155,1,8.354,1,4.451,0.979167,1.343,1,0.944,0,98.197,0,DE-Tha,ENF,50.96256,13.56515,118
19961110,10.1985,1,40.45,1,7.71,1,2.844,1,1.275,1,0.002,0,97.634,0,DE-Tha,ENF,50.96256,13.56515,118
19961111,19.8038,1,57.02,1,8.358,1,3.394,0.979167,2.779,1,2.524,0,96.514,0,DE-Tha,ENF,50.96256,13.56515,118
19961112,11.7304,1,22.893,1,11.563,1,2.85,0.875,4.648,1,1.209,0,96.11,0,DE-Tha,ENF,50.96256,13.56515,118
19961113,6.81879,0.791667,6.362,1,7.001,1,2.794,0.666667,1.924,1,3.697,0,96.344,0,DE-Tha,ENF,50.96256,13.56515,118
19961114,7.48738,0.416667,9.099,1,0.872,1,1.981,0.5625,0.509,1,0.791,0,97.642,0,DE-Tha,ENF,50.96256,13.56515,118
19961115,8.44037,1,7.359,1,1.456,1,2.313,1,0.376,1,3.534,0,98.075,0,DE-Tha,ENF,50.96256,13.56515,118
19961116,8.59988,1,10.746,1,2.802,1,1.277,1,0.412,1,2.958,0,97.916,0,DE-Tha,ENF,50.96256,13.56515,118
19961117,8.65835,1,10.072,1,2.714,1,1.24,1,0.489,1,0.521,0,97.023,0,DE-Tha,ENF,50.96256,13.56515,118
19961118,8.60218,1,10.192,1,3.782,1,2.127,0.979167,0.436,1,8.132,0,95.755,0,DE-Tha,ENF,50.96256,13.56515,118
19961119,6.58312,0.979167,22.891,1,2.209,1,4.909,0.979167,1.58,1,0.931,0,95.423,0,DE-Tha,ENF,50.96256,13.56515,118
19961120,6.74233,1,13.699,1,4.417,1,4.621,1,2.266,1,0.205,0,94.806,0,DE-Tha,ENF,50.96256,13.56515,118
19961121,8.1696,0.979167,37.937,1,2.486,1,5.236,0.958333,1.803,1,0.662,0,95.467,0,DE-Tha,ENF,50.96256,13.56515,118
19961122,5.9456,1,26.319,1,0.417,1,4.159,0.979167,1.333,1,0,0,96.714,0,DE-Tha,ENF,50.96256,13.56515,118
19961123,4.14773,1,32.891,1,0.005,1,2.819,1,2.543,1,0,0,96.95,0,DE-Tha,ENF,50.96256,13.56515,118
19961124,0.180162,1,6.262,1,-1.515,1,3.758,0.979167,0.344,1,0.858,0,97.399,0,DE-Tha,ENF,50.96256,13.56515,118
19961125,7.17177,1,56.951,1,-1.072,1,4.594,0.958333,0.424,1,0.7,0,96.71,0,DE-Tha,ENF,50.96256,13.56515,118
19961126,1.54772,1,11.733,1,0.465,1,2.324,0.979167,0.746,1,0.898,0,95.955,0,DE-Tha,ENF,50.96256,13.56515,118
19961127,4.02729,1,9.116,1,-0.809,1,2.179,1,0.506,1,2.855,0,96.409,0,DE-Tha,ENF,50.96256,13.56515,118
19961128,3.27816,1,15.662,1,-2.557,1,2.929,0.979167,0.378,1,1.876,0,96.573,0,DE-Tha,ENF,50.96256,13.56515,118
19961129,11.9473,1,50.499,1,-1.242,1,4.756,0.9375,0.399,1,4.778,0,96.491,0,DE-Tha,ENF,50.96256,13.56515,118
19961130,12.0496,1,24.804,1,0.151,1,3.996,1,0.703,1,2.965,0,95.554,0,DE-Tha,ENF,50.96256,13.56515,118
19961201,6.41604,1,7.573,1,-0.526,1,3.415,0.979167,0.54,1,1.675,0,96.931,0,DE-Tha,ENF,50.96256,13.56515,118
19961202,11.1555,1,10.893,1,1.173,1,4.793,0.958333,0.667,1,3.84,0,96.445,0,DE-Tha,ENF,50.96256,13.56515,118
19961203,19.0036,1,53.685,1,2.053,1,4.306,0.979167,1.48,1,1.854,0,96.937,0,DE-Tha,ENF,50.96256,13.56515,118
19961204,10.4775,1,59.794,1,4.544,1,5.04,1,3.558,1,0.616,0,96.959,0,DE-Tha,ENF,50.96256,13.56515,118
19961205,3.45016,1,51.462,1,0.97,1,2.656,0.979167,1.807,1,0,0,97.366,0,DE-Tha,ENF,50.96256,13.56515,118
19961206,5.76795,1,53.346,1,0.812,1,2.088,0.854167,1.829,1,0,0,97.712,0,DE-Tha,ENF,50.96256,13.56515,118
19961207,3.51855,1,36.167,1,-1.932,1,1.465,0.979167,0.645,1,0,0,98.269,0,DE-Tha,ENF,50.96256,13.56515,118
19961208,3.58895,1,7.086,1,-2.374,1,2.389,0.979167,0.343,1,0,0,98.576,0,DE-Tha,ENF,50.96256,13.56515,118
19961209,2.44046,1,35.456,1,-1.483,1,1.42,0.958333,0.372,1,0,0,98.168,0,DE-Tha,ENF,50.96256,13.56515,118
19961210,2.56011,1,55.736,1,-0.079,1,1.657,0.979167,0.889,1,0,0,97.634,0,DE-Tha,ENF,50.96256,13.56515,118
19961211,3.23025,1,39.37,1,-1.042,1,2.104,1,0.591,1,0.102,0,97.447,0,DE-Tha,ENF,50.96256,13.56515,118
19961212,2.45451,1,66.11,1,0.847,1,2.804,0.9375,1.445,1,0.11,0,97.039,0,DE-Tha,ENF,50.96256,13.56515,118
19961213,2.548,1,15.635,1,1.681,1,2.707,0.9375,1.357,1,3.639,0,96.158,0,DE-Tha,ENF,50.96256,13.56515,118
19961214,2.567,1,8.597,1,-3.562,1,2.952,0.979167,0.328,1,3.62,0,96.334,0,DE-Tha,ENF,50.96256,13.56515,118
19961215,26.0516,1,14.49,1,-1.044,1,5.862,0.979167,0.88,1,1.88,0,96.517,0,DE-Tha,ENF,50.96256,13.56515,118
19961216,4.73903,1,20.626,1,-0.166,1,3.174,0.979167,0.577,1,0.827,0,97.482,0,DE-Tha,ENF,50.96256,13.56515,118
19961217,4.09988,1,12.058,1,0.704,1,2.994,1,0.616,1,0.655,0,97.103,0,DE-Tha,ENF,50.96256,13.56515,118
19961218,5.37793,1,13.431,1,2.61,1,2.62,0.979167,0.848,1,0.231,0,96.69,0,DE-Tha,ENF,50.96256,13.56515,118
19961219,1.44067,1,5.623,1,1.275,1,3.321,0.979167,0.385,1,13.723,0,96.382,0,DE-Tha,ENF,50.96256,13.56515,118
19961220,10.8081,1,9.643,1,-5.718,1,4.447,0.958333,0.349,1,5.432,0,96.744,0,DE-Tha,ENF,50.96256,13.56515,118
19961221,3.67398,1,66.835,1,-10.41,1,2.111,0.958333,0.389,1,0,0,97.534,0,DE-Tha,ENF,50.96256,13.56515,118
19961222,9.20093,1,52.154,1,-6.893,1,1.993,0.979167,0.292,1,0,0,97.712,0,DE-Tha,ENF,50.96256,13.56515,118
19961223,12.7851,1,25.288,1,-8.88,1,3.789,0.958333,0.28,1,0.198,0,96.825,0,DE-Tha,ENF,50.96256,13.56515,118
19961224,2.7939600000000002,1,19.303,1,-9.437,1,2.158,1,0.272,1,0.128,0,96.888,0,DE-Tha,ENF,50.96256,13.56515,118
19961225,1.49171,1,12.079,1,-10.224,1,1.561,0.958333,0.274,1,0.188,0,97.468,0,DE-Tha,ENF,50.96256,13.56515,118
19961226,1.53668,1,21.721,1,-10.677,1,1.81,0.979167,0.29,1,0.185,0,99.266,0,DE-Tha,ENF,50.96256,13.56515,118
19961227,6.53869,1,39.031,1,-13.033,1,2.687,0.958333,0.263,1,0,0,99.087,0,DE-Tha,ENF,50.96256,13.56515,118
19961228,6.66621,1,59.34,1,-13.144,1,2.498,0.979167,0.264,1,0,0,98.319,0,DE-Tha,ENF,50.96256,13.56515,118
19961229,11.3076,1,50.334,1,-10.727,1,2.763,0.979167,0.268,1,0.261,0,97.302,0,DE-Tha,ENF,50.96256,13.56515,118
19961230,2.14568,1,28.531,1,-12.388,1,2.045,0.958333,0.383,1,0.523,0,96.605,0,DE-Tha,ENF,50.96256,13.56515,118
19961231,0.674306,1,45.736,1,-15.961,1,2.351,0.979167,0.223,1,0.092,0,97.519,0,DE-Tha,ENF,50.96256,13.56515,118
19970101,0.939739,1,49.815,1,-15.896,1,2.636,0.979167,0.209,1,0.003,0,97.892,0,DE-Tha,ENF,50.96256,13.56515,118
19970102,1.31584,1,31.903,1,-12.179,1,2.003,0.979167,0.288,1,0,0,98.022,0,DE-Tha,ENF,50.96256,13.56515,118
19970103,2.85542,1,12.481,1,-9.374,1,3.571,1,0.415,1,2.358,0,97.387,0,DE-Tha,ENF,50.96256,13.56515,118
19970104,0.220789,1,4.992,1,-8.171,1,3.28,0.770833,0.289,1,2.545,0,96.491,0,DE-Tha,ENF,50.96256,13.56515,118
19970105,1.36787,1,5.644,1,-8.476,1,1.991,0.104167,0.286,1,2.076,0,96.786,0,DE-Tha,ENF,50.96256,13.56515,118
19970106,3.28336,1,29.838,1,-9.609,1,1.58,0.604167,0.282,1,0.027,0,97.72,0,DE-Tha,ENF,50.96256,13.56515,118
19970107,3.63556,1,22.043,1,-10.397,1,2.358,0.958333,0.28,1,0,0,97.862,0,DE-Tha,ENF,50.96256,13.56515,118
19970108,0.855072,1,25.638,1,-7.584,1,0.958,0.895833,0.268,1,0,0,97.276,0,DE-Tha,ENF,50.96256,13.56515,118
19970109,0.902572,1,6.717,1,-5.494,1,1.535,0.958333,0.31,1,0.489,0,96.667,0,DE-Tha,ENF,50.96256,13.56515,118
19970110,-0.0104221,1,6.321,1,-5.432,1,1.562,0.979167,0.305,1,0.723,0,97.423,0,DE-Tha,ENF,50.96256,13.56515,118
19970111,1.65083,1,4.817,1,-5.068,1,1.275,1,0.313,1,0.64,0,98.304,0,DE-Tha,ENF,50.96256,13.56515,118
19970112,10.0458,1,39.473,0.895833,-4.315,1,2.445,0.979167,0.445,1,0.028,0,98.693,0,DE-Tha,ENF,50.96256,13.56515,118
19970113,2.16055,0.9375,63.759,1,2.98,1,3.952,0.9375,1.827,1,0,0,98.419,0,DE-Tha,ENF,50.96256,13.56515,118
19970114,-0.695739,1,59.046,1,5.244,1,3.197,0.979167,2.432,1,0,0,98.357,0,DE-Tha,ENF,50.96256,13.56515,118
19970115,12.3186,1,67.563,1,5.608,1,2.828,0.979167,4.064,1,0,0,98.248,0,DE-Tha,ENF,50.96256,13.56515,118
19970116,4.84716,1,68.774,1,3.127,1,3.271,0.979167,3.821,1,0,0,98.124,0,DE-Tha,ENF,50.96256,13.56515,118
19970117,0.118958,1,71.866,1,5.087,1,3.248,1,4.893,1,0,0,97.692,0,DE-Tha,ENF,50.96256,13.56515,118
19970118,-0.368485,1,49.567,1,3.702,1,3.498,0.979167,2.505,1,0.111,0,97.596,0,DE-Tha,ENF,50.96256,13.56515,118
19970119,-1.07282,1,36.14,1,1.487,1,1.753,0.979167,0.861,1,0.295,0,97.365,0,DE-Tha,ENF,50.96256,13.56515,118
19970120,1.10376,1,8.989,1,0.553,1,3.144,0.979167,0.476,1,4.613,0,97.517,0,DE-Tha,ENF,50.96256,13.56515,118
19970121,5.12577,1,21.435,1,-0.577,1,2.418,0.9375,0.411,1,0.522,0,98.818,0,DE-Tha,ENF,50.96256,13.56515,118
19970122,-0.0702083,1,72.878,1,0.904,1,3.731,1,1.547,1,0.038,0,98.401,0,DE-Tha,ENF,50.96256,13.56515,118
